Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Brock Porter","TEX",0.0412,0.0567,0,5.76171,1,0,0,0,,1,4.699,1.0418,0.6796,0.64019,0.16,0.6923,0.0285,0.0692,0.7689,6.9201,6.2307,1.11065,1.44,0.163631,0.147329,0.016301333904266357,0.264584,1.7341,0.293093,0.698298,0.38148,,5.96184,-0.0165633,-0.0492813,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brock Porter","sa3020708",702548
"Drew Smith","WSN",0.9633,1.0937,0,4.33956,21,0,0,0.6515,,21,90.713,19.5547,10.7846,10.1256,3.157,8.6847,0.5888,0.8871,20.361,8.72614,3.72201,2.34447,1.353,0.224455,0.0957382,0.12871695309877396,0.240996,1.34473,0.284568,0.732791,0.333033,,4.51773,-0.0165695,0.0196065,999,,,,,,,80.5,3.8333333333333335,80,3.8095238095238093,7.88,6.26,5.3,4.6,4.03,3.53,3.06,2.59,2.06,5.45,5.13,4.92,4.74,4.58,4.42,4.26,4.08,3.85,"Drew Smith","17755",622098
"Cody Tucker",,0.041,0.0595,0.0048,5.72679,0.9109,0.0189,0,0,,1,4.647,1.089,0.6765,0.63631,0.161778,0.6138,0.0256,0.0482,0.6717,6.0453,5.5242,1.09433,1.456,0.144545,0.132085,0.0124596506357193,0.273275,1.7028,0.294214,0.695179,0.394002,,5.88085,-0.0165778,-0.0470039,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cody Tucker","sa3022524",688398
"Elijah Birdsong",,0.0404,0.0575,0,5.74821,1,0,0,0,,1,4.726,1.1501,0.6848,0.63869,0.128111,0.6643,0.0287,0.0517,0.5484,4.9356,5.9787,0.825531,1.153,0.116039,0.140563,-0.024523913860321045,0.286808,1.8144,0.306582,0.690868,0.476914,,5.85178,-0.0165924,-0.0442778,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elijah Birdsong","sa3020377",677322
"Marino Santy","CHC",0.0432,0.0547,0,5.2713,1,0,0,0,,1,4.721,1.0408,0.6318,0.5857,0.117556,0.7526,0.0286,0.0762,0.6821,6.1389,6.7734,0.906325,1.058,0.144482,0.159415,-0.014933288097381592,0.267407,1.7934,0.298539,0.713153,0.485141,,5.78556,-0.0166019,-0.047657,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Marino Santy","sa3017422",696091
"Elvis Novas",,0.0411,0.0568,0,5.71014,1,0,0,0,,1,4.655,1.1148,0.6767,0.63446,0.154,0.6046,0.0282,0.0505,0.6096,5.4864,5.4414,1.00827,1.386,0.130956,0.129882,0.0010741204023361206,0.278707,1.7194,0.296882,0.693377,0.423996,,5.88324,-0.0166141,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elvis Novas","sa3016816",702860
"Eybersson Polanco","LAA",0.0388,0.0591,0,5.87718,1,0,0,0,,1,4.704,1.1155,0.6964,0.65302,0.154333,0.6759,0.0285,0.0456,0.6392,5.7528,6.0831,0.945702,1.389,0.135884,0.143686,-0.007801875472068787,0.2801,1.7914,0.301404,0.695091,0.438018,,6.02757,-0.0166181,-0.0465617,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Eybersson Polanco","sa3018301",702882
"Brayden Spears","CHC",0.0422,0.0558,0,5.52393,1,0,0,0,,1,4.66,1.1089,0.6596,0.61377,0.134333,0.6472,0.0283,0.046,0.5868,5.2812,5.8248,0.906675,1.209,0.125923,0.138884,-0.012961387634277344,0.279545,1.7561,0.300267,0.699284,0.47963,,5.78747,-0.0166234,-0.047657,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brayden Spears","sa3067025",687168
"Billy Seidl",,0.0412,0.0567,0,5.69232,1,0,0,0,,1,4.688,1.0982,0.6755,0.63248,0.146,0.6366,0.0284,0.0732,0.6385,5.7465,5.7294,1.00298,1.314,0.136199,0.135794,0.00040528178215026855,0.276054,1.7348,0.298149,0.692172,0.437004,,5.88554,-0.0166395,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Billy Seidl","sa3020257",687225
"Edwin Núñez","STL",0.0414,0.0566,0,5.41692,1,0,0,0,,1,4.655,1.0189,0.6412,0.60188,0.147111,0.6543,0.0282,0.0778,0.7602,6.8418,5.8887,1.16185,1.324,0.163308,0.140559,0.02274973690509796,0.259731,1.6732,0.289094,0.703359,0.384323,,5.72348,-0.0166487,-0.0484393,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Edwin Nunez","sa3014813",695835
"Adolfo Oviedo","PIT",0.0403,0.0576,0,5.79258,1,0,0,0,,1,4.682,1.1506,0.6869,0.64362,0.144556,0.6021,0.0284,0.0499,0.5565,5.0085,5.4189,0.924265,1.301,0.118859,0.128599,-0.009739421308040619,0.285509,1.7527,0.302211,0.68747,0.434747,,5.85736,-0.0166643,-0.0442872,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Adolfo Oviedo","sa3018882",801743
"C.J. Widger","SDP",0.0422,0.0557,0,5.45733,1,0,0,0,,1,4.662,1.0393,0.6456,0.60637,0.154111,0.6631,0.0283,0.0618,0.7361,6.6249,5.9679,1.11009,1.387,0.157894,0.142235,0.015658527612686157,0.263976,1.7024,0.290522,0.710863,0.380774,,5.84108,-0.0166801,-0.0496161,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"C.J. Widger","sa3020960",702448
"Kumar Nambiar",,0.0419,0.0588,0.0055,5.79042,0.9019,0.0209,0,0,,1,4.662,1.1192,0.6843,0.64338,0.163556,0.6175,0.0254,0.0402,0.5893,5.3037,5.5575,0.954332,1.472,0.126405,0.132454,-0.006048902869224548,0.2795,1.7367,0.293914,0.698007,0.396185,,6.05586,-0.0166869,-0.0450419,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kumar Nambiar","sa3010666",687643
"Rio Britton","ARI",0.043,0.058,0.0066,5.53923,0.8945,0.0225,0,0,,1,4.717,1.105,0.6604,0.61547,0.121333,0.7008,0.0255,0.0472,0.6489,5.8401,6.3072,0.925942,1.092,0.137566,0.148569,-0.011002764105796814,0.278408,1.8058,0.307514,0.700151,0.460788,,5.65867,-0.0167223,-0.0452986,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Rio Britton","sa3023379",694833
"Dikember Sanchez",,0.0411,0.0568,0,5.70096,1,0,0,0,,1,4.708,1.0998,0.6777,0.63344,0.14,0.6859,0.0286,0.0517,0.6362,5.7258,6.1731,0.92754,1.26,0.135132,0.145688,-0.01055648922920227,0.277,1.7857,0.300482,0.696987,0.451995,,5.89554,-0.0167498,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Dikember Sanchez","sa3016033",699129
"Zachary Redner","LAA",0.0383,0.0631,0.0064,5.9175,0.8821,0.0251,0,0,,1,4.675,1.1354,0.7003,0.6575,0.162889,0.6234,0.0249,0.0437,0.6073,5.4657,5.6106,0.974174,1.466,0.129904,0.133348,-0.0034438520669937134,0.283291,1.7588,0.30037,0.691489,0.429062,,6.03939,-0.0167566,-0.0465713,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Zachary Redner","sa3067318",828412
"Mason Ronan",,0.0417,0.0562,0,5.56191,1,0,0,0,,1,4.73,1.0519,0.6604,0.61799,0.138444,0.7466,0.0287,0.0514,0.7152,6.4368,6.7194,0.957943,1.246,0.151205,0.157844,-0.006638467311859131,0.267523,1.7985,0.296735,0.709239,0.418986,,5.89851,-0.0167827,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Mason Ronan","sa3020318",680780
"Cody Adcock","CIN",0.04,0.0579,0,5.95908,1,0,0,0,,1,4.697,1.077,0.7026,0.66212,0.178444,0.6726,0.0285,0.0538,0.7199,6.4791,6.0534,1.07032,1.606,0.153268,0.143198,0.010070264339447021,0.271244,1.7496,0.292474,0.698103,0.396877,,6.19431,-0.0167837,-0.0417522,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cody Adcock","sa3023175",694832
"Geury Rodriguez","TEX",0.0415,0.0564,0,5.66064,1,0,0,0,,1,4.751,1.0559,0.6715,0.62896,0.141222,0.7721,0.0288,0.0477,0.7242,6.5178,6.9489,0.937961,1.271,0.152431,0.162513,-0.010082080960273743,0.268595,1.828,0.298351,0.709383,0.419666,,5.98203,-0.0167841,-0.0492813,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Geury Rodriguez","sa3019581",802085
"Luis Amoroso","COL",0.0376,0.0602,0,6.58368,1,0,0,0,,1,4.724,1.2661,0.775,0.73152,0.180222,0.5374,0.0287,0.0535,0.5093,4.5837,4.8366,0.947711,1.622,0.107811,0.11376,-0.005948349833488464,0.306332,1.8035,0.315334,0.66304,0.437707,,6.23213,-0.0167931,-0.0344398,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Luis Amoroso","sa3005889",681730
"Jared Beck","WSN",0.0401,0.0578,0,5.50512,1,0,0,0,,1,4.737,1.0301,0.6546,0.61168,0.134,0.784,0.0287,0.0532,0.7161,6.4449,7.056,0.913393,1.206,0.151172,0.165506,-0.014333963394165039,0.264142,1.8141,0.293832,0.71288,0.425478,,5.95654,-0.0167933,-0.0456609,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jared Beck","sa3020571",805724
"Quinton Martinez",,0.0416,0.0599,0.0073,5.59773,0.8771,0.0261,0,0,,1,4.684,1.1047,0.6649,0.62197,0.145111,0.6422,0.0248,0.0545,0.606,5.454,5.7798,0.943631,1.306,0.129377,0.137105,-0.0077284276485443115,0.277055,1.7469,0.296518,0.700893,0.427002,,5.89968,-0.0167956,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Quinton Martinez","sa3020109",689703
"Kyle Roche","LAA",0.0386,0.0593,0,5.93739,1,0,0,0,,1,4.679,1.1167,0.7008,0.65971,0.167111,0.6359,0.0284,0.0461,0.6548,5.8932,5.7231,1.02972,1.504,0.139944,0.135905,0.00403931736946106,0.279385,1.7526,0.299075,0.692591,0.406176,,6.04398,-0.0167965,-0.0465617,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Kyle Roche","sa3067135",828314
"Brayan Restituyo","ATH",0.042,0.0587,0.005,5.77521,0.906,0.02,0,0,,1,4.685,1.0858,0.6821,0.64169,0.161667,0.6577,0.0257,0.054,0.6524,5.8716,5.9193,0.991942,1.455,0.139253,0.140384,-0.0011312663555145264,0.273274,1.7435,0.292518,0.699594,0.388151,,6.0671,-0.0168087,-0.0450419,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brayan Restituyo","sa3015461",692844
"Hunter Omlid","COL",0.0381,0.0598,0,6.47784,1,0,0,0,,1,4.715,1.1726,0.7591,0.71976,0.189778,0.5965,0.0286,0.0578,0.6655,5.9895,5.3685,1.11567,1.708,0.141145,0.126511,0.0146341472864151,0.288768,1.7691,0.306612,0.671806,0.380003,,6.23415,-0.0168143,-0.0344398,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Hunter Omlid","sa3025589",804528
"Julian Bosnic","PIT",0.0411,0.0594,0.0052,5.56515,0.9101,0.0191,0,0,,1,4.746,1.0647,0.6617,0.61835,0.129111,0.7561,0.0261,0.051,0.6812,6.1308,6.8049,0.900939,1.162,0.143531,0.159313,-0.015781700611114502,0.270304,1.8208,0.299045,0.706749,0.430281,,5.87248,-0.0168322,-0.0442872,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Julian Bosnic","sa3020734",669343
"Elwis Mijares","NYM",0.0431,0.0549,0,5.48271,1,0,0,0,,1,4.669,1.0462,0.651,0.60919,0.146667,0.6842,0.0283,0.0466,0.7018,6.3162,6.1578,1.02572,1.32,0.150311,0.146541,0.0037695318460464478,0.265654,1.7304,0.291136,0.707772,0.417452,,5.8306,-0.0168854,-0.0496395,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Elwis Mijares","sa3021009",808274
"Kervin Castro","NYY",1.6626,1.6681,0,4.23811,34,0,0,0.691,,34,148.148,32.3926,17.288,16.0106,4.47667,15.1001,0.9126,1.3409,30.9456,8.19148,3.99709,2.04936,1.185,0.208883,0.101926,0.10695724189281464,0.245944,1.39684,0.289931,0.732673,0.427654,,4.47715,-0.0168997,0.00636367,999,,,,,,,137.20000000000005,4.0352941176470605,136,4,7.26,6,5.23,4.65,4.17,3.73,3.32,2.89,2.39,5.45,5.11,4.88,4.7,4.53,4.37,4.2,4.01,3.77,"Kervin Castro","21656",665645
"Tyler Ahearn",,0.0409,0.057,0,5.76585,1,0,0,0,,1,4.666,1.12,0.6829,0.64065,0.154889,0.6132,0.0283,0.0478,0.6107,5.4963,5.5188,0.995923,1.394,0.130883,0.131419,-0.0005357861518859863,0.27965,1.7332,0.297928,0.692648,0.421999,,5.91029,-0.0169126,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tyler Ahearn","sa3017747",671129
"Carlos Lomeli",,0.0409,0.0611,0.0082,5.77737,0.8623,0.0293,0,0,,1,4.68,1.1257,0.6855,0.64193,0.149778,0.6326,0.0244,0.0442,0.6008,5.4072,5.6934,0.949731,1.348,0.128376,0.135171,-0.00679488480091095,0.2812,1.7583,0.300042,0.69275,0.439993,,5.91105,-0.016921,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Carlos Lomeli","sa3018108",676355
"Yimi Presinal","KCR",0.0411,0.0568,0,5.86854,1,0,0,0,,1,4.737,1.1042,0.696,0.65206,0.14,0.7165,0.0287,0.0521,0.6561,5.9049,6.4485,0.915701,1.26,0.138505,0.151256,-0.012750685214996338,0.278248,1.8207,0.303944,0.692251,0.444874,,5.94874,-0.0169325,-0.0449307,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yimi Presinal","sa3019169",800580
"Blake Hammond","ATH",0.0409,0.066,0.0163,5.99706,0.6908,0.0658,0,0,,1,4.704,1.1027,0.7082,0.66634,0.162444,0.6783,0.0195,0.0453,0.6689,6.0201,6.1047,0.986142,1.462,0.142198,0.144196,-0.001998305320739746,0.277032,1.781,0.298583,0.690535,0.410629,,6.07991,-0.0169475,-0.0450419,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Blake Hammond","sa3033097",813768
"Brayan Palencia","SFG",0.0411,0.0688,0.0258,5.55642,0.5877,0.0877,0,0,,1,4.558,1.1592,0.6587,0.61738,0.160222,0.4388,0.0159,0.0441,0.5549,4.9941,3.9492,1.26459,1.442,0.121742,0.0962703,0.025471694767475128,0.284459,1.598,0.297317,0.683779,0.415323,,5.55693,-0.016964,-0.0497033,999,,,,,,,6.800000000000001,6.800000000000001,7,7,,,,,,,,,,,,,,,,,,,"Brayan Palencia","sa3016011",696037
"Pedro González",,0.0408,0.0571,0,5.77476,1,0,0,0,,1,4.686,1.1646,0.6873,0.64164,0.142444,0.6073,0.0284,0.0479,0.5175,4.6575,5.4657,0.852132,1.282,0.110435,0.129599,-0.019163474440574646,0.288925,1.7719,0.303233,0.689739,0.470005,,5.91751,-0.0169923,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Pedro Gonzalez","sa3002617",673358
"Anthony Susac","TEX",0.0409,0.057,0,5.80977,1,0,0,0,,1,4.724,1.0783,0.6881,0.64553,0.149889,0.7243,0.0287,0.0439,0.6933,6.2397,6.5187,0.9572,1.349,0.146761,0.153323,-0.006562232971191406,0.272587,1.8026,0.298274,0.699731,0.424042,,6.00169,-0.016999,-0.0492813,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Anthony Susac","sa3025400",695618
"Yunior Thibo",,0.0408,0.0571,0,5.78916,1,0,0,0,,1,4.675,1.1246,0.6858,0.64324,0.153333,0.6206,0.0284,0.0476,0.6071,5.4639,5.5854,0.978247,1.38,0.129861,0.132749,-0.0028876960277557373,0.280673,1.7452,0.299186,0.692177,0.42699,,5.91887,-0.0170073,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Yunior Thibo","sa3015217",692842
"Cade Vernon","SFG",0.0411,0.0568,0,5.45436,1,0,0,0,,1,4.66,1.1302,0.6517,0.60604,0.127889,0.5967,0.0283,0.048,0.5869,5.2821,5.3703,0.983576,1.151,0.125944,0.128047,-0.0021030008792877197,0.281473,1.7269,0.303684,0.694638,0.478924,,5.55799,-0.017016,-0.0497408,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Cade Vernon","sa3044462",827293
"Jake Curtis","CHW",0.0384,0.0632,0.0068,5.93352,0.8722,0.0272,0,0,,1,4.656,1.1174,0.6983,0.65928,0.182778,0.5957,0.0246,0.0422,0.6288,5.6592,5.3613,1.05556,1.645,0.135052,0.127942,0.007109090685844421,0.278092,1.7131,0.291475,0.696399,0.374333,,6.16735,-0.0170227,-0.0473716,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jake Curtis","sa3067491",813268
"Jonathan Petit",,0.0407,0.0644,0.0139,5.7717,0.7518,0.0528,0,0,,1,4.654,1.115,0.6831,0.6413,0.159,0.5838,0.021,0.066,0.6156,5.5404,5.2542,1.05447,1.431,0.132273,0.12544,0.006832823157310486,0.278458,1.6988,0.296012,0.68805,0.417569,,5.92034,-0.0170234,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Jonathan Petit","sa3016842",686402
"Matthew Swain",,0.0408,0.0571,0,5.81175,1,0,0,0,,1,4.653,1.1053,0.6855,0.64575,0.165556,0.6056,0.0282,0.0442,0.6579,5.9211,5.4504,1.08636,1.49,0.141393,0.130153,0.011240050196647644,0.276104,1.7109,0.295541,0.693249,0.386,,5.92096,-0.0170303,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Matthew Swain","sa1170357",689117
"Tyler Wehrle",,0.0408,0.0638,0.0128,5.75208,0.7708,0.0488,0,0,,1,4.613,1.1307,0.6801,0.63912,0.167778,0.5375,0.0214,0.0483,0.5752,5.1768,4.8375,1.07014,1.51,0.124691,0.116519,0.008172556757926941,0.280766,1.6682,0.293196,0.689383,0.405001,,5.92325,-0.0170556,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Tyler Wehrle","sa3019961",806332
"Alan Perdomo",,0.0409,0.057,0,5.74254,1,0,0,0,,1,4.666,1.1544,0.6827,0.63806,0.147889,0.5841,0.0283,0.0532,0.5229,4.7061,5.2569,0.895223,1.331,0.112066,0.125182,-0.013116158545017242,0.286544,1.7385,0.299743,0.689409,0.45599,,5.92379,-0.0170616,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Alan Perdomo","sa3006399",679595
"Santiago Florez",,0.0409,0.057,0,5.77593,1,0,0,0,,1,4.662,1.0992,0.6824,0.64177,0.160667,0.6253,0.0283,0.0441,0.654,5.886,5.6277,1.0459,1.446,0.140283,0.134127,0.006156161427497864,0.275309,1.7245,0.295328,0.694934,0.398016,,5.924,-0.0170639,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Santiago Florez","sa3003026",672765
"Joshua Quezada","MIL",0.0404,0.0694,0.024,5.73732,0.5951,0.0861,0,0,,1,4.635,1.1037,0.6792,0.63748,0.164778,0.5879,0.0165,0.0517,0.6359,5.7231,5.2911,1.08165,1.483,0.137195,0.126839,0.01035599410533905,0.276243,1.6916,0.293898,0.692992,0.417088,,5.92425,-0.0170682,-0.0468347,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Joshua Quezada","sa3021789",808350
"Calvin Bickerstaff","BOS",0.0401,0.0601,0.004,6.03603,0.9217,0.0167,0,0,,1,4.7,1.1375,0.7127,0.67067,0.157778,0.6344,0.0262,0.0477,0.6261,5.6349,5.7096,0.986917,1.42,0.133213,0.134979,-0.0017659515142440796,0.283108,1.7719,0.302942,0.682909,0.417477,,5.98035,-0.0170727,-0.0441174,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Calvin Bickerstaff","sa3025463",814810
"Reibyn Corona",,0.0409,0.0616,0.0088,5.74569,0.8417,0.0337,0,0,,1,4.668,1.0982,0.6804,0.63841,0.155556,0.6319,0.0237,0.0508,0.64,5.76,5.6871,1.01282,1.4,0.137104,0.135368,0.0017352104187011719,0.275563,1.7301,0.295523,0.694098,0.417004,,5.92546,-0.0170799,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Reibyn Corona","sa3009521",685473
"Chris Williams Jr.",,0.0417,0.0562,0,5.53437,1,0,0,0,,1,4.746,1.0761,0.66,0.61493,0.128333,0.7547,0.0288,0.0506,0.6465,5.8185,6.7923,0.856632,1.155,0.13622,0.159018,-0.022798150777816772,0.273073,1.8308,0.29937,0.709089,0.458006,,5.92637,-0.01709,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Chris Williams Jr.","sa3020466",680754
"Colby Langford","HOU",0.0429,0.055,0,5.45688,1,0,0,0,,1,4.737,0.956,0.647,0.60632,0.143,0.8379,0.0287,0.0602,0.8765,7.8885,7.5411,1.04607,1.287,0.185033,0.176884,0.008148625493049622,0.24903,1.7939,0.288359,0.719646,0.393179,,5.93544,-0.0171066,-0.0484843,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Colby Langford","sa3022800",815308
"Ryan Vanderhei","SFG",0.0414,0.0566,0,5.41989,1,0,0,0,,1,4.64,1.0985,0.6458,0.60221,0.135444,0.5951,0.0282,0.0497,0.6315,5.6835,5.3559,1.06117,1.219,0.136099,0.128254,0.00784483551979065,0.274955,1.6936,0.298321,0.696686,0.448137,,5.56731,-0.017113,-0.0497314,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Ryan Vanderhei","sa3023671",687864
"Chris Mauloni",,0.041,0.0569,0,5.75964,1,0,0,0,,1,4.671,1.0919,0.6809,0.63996,0.157889,0.6335,0.0283,0.0538,0.6598,5.9382,5.7015,1.04152,1.421,0.141255,0.135624,0.005630478262901306,0.274092,1.7254,0.295012,0.694317,0.403002,,5.92999,-0.0171299,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Chris Mauloni","sa3014977",687422
"Brody Jessee","CIN",0.0393,0.0625,0.006,6.01668,0.8714,0.0274,0,0,,1,4.672,1.1143,0.7091,0.66852,0.185444,0.5883,0.0246,0.0734,0.6517,5.8653,5.2947,1.10777,1.669,0.139491,0.12592,0.013570219278335571,0.27786,1.7026,0.292723,0.688507,0.402885,,6.22761,-0.0171342,-0.0417522,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Brody Jessee","sa3020447",689297
"Miguel Guerrero",,0.041,0.0569,0,5.76567,1,0,0,0,,1,4.64,1.0944,0.6799,0.64063,0.167778,0.5994,0.0282,0.0446,0.6587,5.9283,5.3946,1.09893,1.51,0.141961,0.129181,0.012780174612998962,0.273874,1.6938,0.292354,0.69497,0.379008,,5.93085,-0.0171394,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Miguel Guerrero","sa3014872",696001
"Francis Peña","SDP",0.4771,0.5025,0,4.2438,10,0,0,0.6537,,10,43.745,9.9897,5.1335,4.71533,1.14333,4.4683,0.2654,0.4255,7.8793,7.09137,4.02147,1.76338,1.029,0.180119,0.102144,0.07797463238239288,0.257127,1.4458,0.296574,0.725228,0.488749,,4.51375,-0.0171458,0.0109285,999,,,,,,,43.7,4.37,45,4.5,8.89,6.52,5.22,4.31,3.61,3.02,2.49,1.99,1.46,5.44,5.13,4.91,4.74,4.58,4.42,4.26,4.09,3.85,"Francis Pena","sa3019374",800212
"Connery Peters",,0.0408,0.0571,0,5.78322,1,0,0,0,,1,4.701,1.0966,0.6849,0.64258,0.150111,0.6667,0.0285,0.0553,0.6604,5.9436,6.0003,0.99055,1.351,0.140481,0.141821,-0.001340135931968689,0.275597,1.7633,0.298719,0.694333,0.423011,,5.93178,-0.0171497,-0.0470134,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Connery Peters","sa3023030",681553
"Morris Austin","CHW",0.0388,0.059,0,5.91057,1,0,0,0,,1,4.713,1.098,0.6977,0.65673,0.166667,0.6694,0.0286,0.0578,0.6515,5.8635,6.0246,0.97326,1.5,0.138235,0.142033,-0.0037980079650878906,0.275478,1.7674,0.294016,0.697297,0.401469,,6.1804,-0.0171526,-0.047362,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Morris Austin","sa3022955",809459
"Franyer Herrera","NYY",0.0432,0.0588,0.0091,5.53185,0.8574,0.0304,0,0,,1,4.685,1.0559,0.655,0.61465,0.161667,0.6699,0.0242,0.0449,0.6929,6.2361,6.0291,1.03433,1.455,0.147898,0.142988,0.0049092769622802734,0.265956,1.7258,0.287015,0.714121,0.387601,,5.9954,-0.0171574,-0.0499847,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Franyer Herrera","sa3019520",800471
"Euri Montero","WSN",0.039,0.0589,0,5.76936,1,0,0,0,,1,4.671,1.1528,0.6857,0.64104,0.147333,0.5924,0.0283,0.0587,0.5072,4.5648,5.3316,0.856178,1.326,0.108585,0.126825,-0.018240205943584442,0.286773,1.7452,0.298769,0.688464,0.455961,,5.98937,-0.0171649,-0.0456703,999,,,,,,,3.8000000000000003,3.8000000000000003,4,4,,,,,,,,,,,,,,,,,,,"Euri Montero","sa3015989",693759
